"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALEMANHA","ALIANCA","ALTINHO","AMAPA","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","ARIQUEMES","BARRA.DE.GUABIRABA","BARREIROS","BAURU","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CAAPORA","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMPESTRE","CAMPINA.GRANDE","CAMPINAS","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","COLONIA.LEOPOLDINA","CONDADO","CORRENTES","CORTES","CRAIBAS","CUMARU","CUPIRA","CUSTODIA","DELMIRO.GOUVEIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRANITO","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAGUARAO","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAO.PESSOA","JOAQUIM.NABUCO","JUAZEIRO","JUCATI","JUIZ.DE.FORA","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARAUAPEBAS","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PAULO.AFONSO","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.FILOMENA","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.BERNARDO.DO.CAMPO","SAO.CAITANO","SAO.CAITANO.DO.SUL","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.PAULO","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOBRADINHO","SOLIDAO","SUME","SURUBIM","TABATINGA","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"92","11 Jun",6,4,0,8,20,15,5,0,2,2,0,0,0,0,8,3,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,17,0,1,0,9,0,0,0,6,0,11,2,0,0,0,1,0,1,1,0,1,18,0,5,0,0,8,0,3,0,0,0,1,5,0,0,4,4,0,0,0,0,0,0,0,3,2,0,24,0,1,0,1,0,3,0,1,0,0,0,2,1,0,2,7,0,1,1,70,0,8,3,0,1,0,0,0,2,0,0,0,0,4,0,1,0,1,19,2,5,0,0,0,1,1,21,0,0,1,0,0,7,0,0,0,0,1,1,2,34,0,0,3,1,5,0,2,0,3,0,234,0,0,0,0,5,1,0,0,0,0,9,0,0,0,2,0,14,0,0,0,0,4,7,5,0,5,0,0,20,1,7,0,0,0,0,3,0,4,18,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,7,5
"93","12 Jun",4,5,0,12,14,7,0,0,2,1,0,4,0,1,2,14,0,5,1,0,1,0,1,0,4,0,4,1,3,0,1,1,0,1,0,6,0,0,3,0,0,15,3,0,0,0,4,0,0,3,0,3,22,0,13,0,0,0,0,4,1,6,0,0,0,0,0,3,17,0,17,0,0,0,0,0,4,2,3,5,0,6,0,5,0,4,0,3,1,0,0,0,-1,0,0,1,0,9,0,39,0,0,3,0,6,0,2,0,0,0,0,0,1,0,0,0,0,1,15,2,0,5,0,0,5,1,20,0,1,2,0,0,26,0,1,0,0,0,1,6,11,0,0,4,0,1,2,4,1,7,2,142,1,2,0,0,1,1,2,8,0,0,6,0,2,0,0,1,4,0,2,0,1,9,1,1,1,5,0,7,2,0,0,0,0,0,0,17,0,3,20,3,15,0,0,0,19,6,0,2,2,0,2,0,0,0,0,0,17,6
"94","13 Jun",4,1,0,0,9,0,0,0,2,8,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,23,2,0,0,0,1,19,0,0,0,0,0,6,0,0,0,4,42,0,2,0,2,1,0,5,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,5,1,4,0,4,0,1,0,4,0,2,2,0,0,10,0,0,1,1,0,1,0,31,0,2,1,0,1,0,4,0,0,0,2,0,1,0,0,15,0,1,5,2,0,0,0,0,2,1,11,0,0,0,0,0,13,0,0,0,0,0,1,3,24,0,0,0,0,5,0,7,0,11,0,193,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,6,0,0,4,0,2,0,3,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,26,1,0,0,0,0,0,2,0,0,0,0,8,3
"95","14 Jun",3,1,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,13,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,2,1,7,0,7,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,10,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,3,2,0,0,0,0,12,0,0,0,0,0,5,0,4,0,0,0,0,3,7,0,0,0,1,6,0,4,0,10,0,106,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,3,0,1,0,1,0,0,1,0,1,0,4,3,1,0,0,0,0,0,10,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,9,0
"96","15 Jun",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"97","16 Jun",6,4,0,3,5,3,2,0,0,5,0,1,1,1,19,4,0,2,0,0,0,0,2,0,3,0,3,1,4,0,0,2,1,1,0,12,4,2,1,1,1,20,1,0,0,0,1,0,0,3,0,4,59,0,3,1,17,0,0,4,0,0,0,3,1,3,0,2,3,1,0,0,0,2,0,13,4,2,3,9,0,1,0,1,0,7,0,2,0,0,0,20,1,0,5,18,0,1,4,24,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,7,1,2,1,2,0,1,3,6,24,1,0,1,0,0,8,0,0,0,0,6,8,6,15,0,0,5,3,1,0,0,0,4,0,159,0,2,2,0,0,1,0,1,0,0,20,0,0,2,0,0,20,0,1,0,0,0,6,15,6,5,0,1,4,1,0,0,0,0,0,18,0,11,1,0,1,0,0,0,3,0,0,1,0,0,1,1,0,2,0,0,31,3
"98","17 Jun",1,3,0,0,24,5,2,0,0,2,0,0,0,1,5,7,0,1,2,1,0,0,1,0,10,1,2,2,1,0,0,0,0,3,0,7,4,2,3,0,5,7,5,1,1,0,2,2,0,4,0,3,54,1,0,5,3,9,0,4,1,6,1,0,15,10,0,0,0,0,13,0,0,0,3,0,0,9,3,6,0,0,0,1,0,0,0,3,0,0,1,3,0,0,3,8,2,1,2,55,0,0,5,0,2,0,1,1,0,0,0,1,0,3,0,0,0,1,11,2,6,0,0,0,2,2,33,0,0,1,0,0,30,0,2,0,1,0,3,11,11,1,0,6,5,3,0,3,0,3,0,194,0,0,0,0,1,2,0,1,0,0,15,0,0,0,0,0,3,0,0,0,0,1,4,4,0,3,1,1,25,0,17,1,1,0,1,14,1,3,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,8,3,40,9
"99","18 Jun",5,3,0,7,6,19,1,0,0,0,0,0,0,0,15,5,0,0,2,0,2,1,5,1,0,1,5,3,3,0,3,10,0,0,0,13,0,0,0,2,0,7,1,0,0,0,9,1,2,0,1,1,41,2,14,2,0,8,0,6,2,1,0,3,4,0,0,7,2,0,1,0,0,0,0,1,0,15,6,4,0,3,0,2,0,2,0,1,0,1,2,2,6,0,0,7,0,1,1,130,0,0,4,0,0,0,3,0,0,0,2,0,0,3,0,9,1,3,15,2,0,2,0,0,2,0,49,0,0,2,0,0,56,0,0,0,0,0,1,6,16,0,1,9,2,17,0,5,0,19,0,188,4,1,14,0,4,1,0,0,0,0,2,0,1,0,0,0,4,0,1,0,2,7,6,2,5,9,0,1,49,1,4,13,0,0,0,4,0,6,0,0,15,0,1,0,10,0,0,1,0,0,1,1,0,0,0,0,27,1
"100","19 Jun",3,2,0,8,28,8,0,0,13,12,0,0,0,0,4,1,0,1,0,0,0,0,1,0,4,0,2,7,1,0,1,2,1,2,0,6,2,0,0,2,1,5,0,0,0,0,0,0,1,5,0,2,101,0,3,0,6,1,0,9,1,0,0,2,4,4,0,7,0,0,33,0,8,0,0,0,6,8,3,18,0,4,0,2,0,4,0,1,0,0,0,2,2,0,7,49,0,0,2,45,0,0,0,0,2,0,1,0,2,0,0,1,1,0,1,22,0,11,8,1,0,8,0,0,1,1,66,14,1,1,0,0,20,0,1,0,0,0,1,1,12,0,0,5,2,36,0,9,1,1,1,187,3,2,0,0,0,1,3,2,0,0,2,0,0,1,1,0,2,0,3,0,0,0,4,0,0,5,0,5,4,1,3,1,0,0,0,14,0,4,4,1,1,0,0,0,10,0,0,2,0,0,0,1,0,0,0,6,11,4
"101","20 Jun",1,4,0,9,6,8,4,0,1,2,0,3,0,0,11,9,0,8,6,0,3,0,2,0,6,0,4,8,2,0,2,3,0,2,0,1,1,1,0,0,4,13,1,0,0,0,0,6,1,1,0,7,39,0,0,5,1,5,0,0,9,13,0,0,28,0,0,9,0,0,8,0,0,1,3,4,1,11,8,8,0,1,0,0,1,3,0,4,1,0,0,15,6,0,3,13,3,13,7,73,0,5,1,0,1,0,0,0,0,0,0,0,2,3,1,5,0,3,20,3,4,5,0,0,3,0,87,21,0,1,0,0,55,0,10,0,0,2,3,15,20,0,1,4,1,162,0,13,0,5,0,167,5,5,0,0,0,0,0,0,0,0,7,1,1,1,0,1,3,0,6,0,1,5,9,14,0,5,0,5,24,2,0,3,1,1,0,5,0,5,0,1,16,1,4,0,2,5,0,1,0,0,0,0,0,0,13,5,25,12
"102","21 Jun",5,5,0,4,27,10,0,0,24,4,0,0,0,2,9,2,0,2,7,0,5,1,4,0,2,1,0,1,1,0,2,13,0,0,0,7,4,0,1,0,0,8,1,0,0,0,0,0,0,4,0,1,60,4,7,0,1,7,0,3,7,3,0,3,8,6,0,11,0,0,0,0,0,4,0,0,2,4,7,7,0,5,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,3,0,40,0,2,1,0,1,0,0,0,0,0,1,2,0,5,0,30,0,5,4,4,4,0,0,0,1,1,30,0,0,2,0,0,7,0,9,0,0,0,20,3,18,0,0,3,2,14,0,0,1,14,0,196,2,1,0,0,0,2,1,0,0,0,15,0,0,2,0,0,1,0,2,0,0,1,5,0,7,4,0,12,17,0,6,0,0,0,0,2,0,1,0,0,0,0,1,0,17,0,1,1,3,2,0,5,0,0,2,21,2,1
"103","22 Jun",0,0,0,0,1,2,0,0,1,0,0,0,0,0,10,4,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,1,1,0,4,1,0,0,0,0,0,0,0,0,1,18,0,1,0,4,6,0,0,0,0,0,0,1,0,0,1,0,1,-1,0,0,0,3,1,2,6,2,2,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,7,0,1,1,33,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,4,0,2,0,0,0,3,7,1,3,0,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,0,6,2
"104","23 Jun",0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,27,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,19,0,0,2,0,0,0,0,0,2,0,11,2,0,1,0,0,11,0,3,0,0,0,0,2,3,0,0,0,0,1,0,1,0,7,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,16,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"105","24 Jun",2,4,1,14,13,4,2,0,15,15,0,0,0,1,10,3,0,1,3,0,0,0,0,1,6,5,2,5,3,0,2,4,1,3,0,10,7,2,0,2,7,7,1,0,0,0,14,2,0,2,0,2,45,0,7,7,2,1,0,7,2,0,0,0,15,6,0,9,1,0,0,0,2,0,3,0,2,18,1,1,0,4,0,0,0,2,0,2,2,0,0,10,0,0,6,22,2,0,1,38,0,2,7,0,0,0,5,0,10,0,13,0,1,0,0,3,2,2,18,10,0,12,0,1,0,2,53,0,0,1,0,0,54,0,5,0,0,1,0,2,9,0,1,18,7,23,0,0,0,0,1,192,20,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,3,10,8,0,3,0,2,7,0,0,21,0,0,0,2,0,0,0,1,11,0,0,0,6,1,0,15,0,0,3,0,0,1,6,0,2,2
"106","25 Jun",2,5,1,2,32,8,2,0,1,1,0,0,1,0,2,6,0,0,0,0,0,1,0,0,0,1,8,4,3,0,1,3,0,1,0,3,1,1,0,0,0,5,1,0,0,0,0,2,4,2,0,1,56,0,4,3,1,4,0,0,4,5,0,6,20,2,0,16,1,0,1,7,0,0,2,0,0,9,0,25,0,1,0,0,1,4,0,0,1,1,0,13,1,0,0,11,1,0,1,117,0,2,3,0,0,0,3,0,0,0,2,3,0,0,0,8,0,3,11,8,0,0,0,1,4,1,17,0,0,4,0,0,37,0,2,0,0,0,0,2,11,0,0,58,1,43,2,4,0,0,0,159,8,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,2,0,4,0,0,3,2,1,2,1,0,6,27,0,0,0,0,2,0,15,0,0,1,1,0,3,0,0,16,9,0,2,11,0,0,0,3,0,0,8,18,0
"107","26 Jun",1,0,0,10,2,1,1,0,0,0,0,0,1,0,7,31,0,2,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,3,55,0,2,2,1,5,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,7,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,2,2,0,8,0,0,0,0,19,1,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,17,0,6,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,83,0,0,0,0,0,3,0,2,0,0,1,3,1,0,0,0,0,5,0,0,0,0,1,0,12,0,-1,0,1,0,1,0,0,0,56,0,0,0,0,0,3,0,0,0,0,3,2
"108","27 Jun",4,7,1,5,35,9,0,0,0,6,0,0,0,2,4,5,0,3,0,0,1,0,3,-1,5,7,7,9,2,0,0,14,0,0,0,1,13,2,2,1,0,10,2,0,0,0,1,4,1,0,0,6,35,0,24,4,0,0,0,1,2,0,0,0,2,1,0,0,1,3,0,0,0,1,1,0,7,9,2,2,1,2,0,1,0,2,0,0,1,0,0,1,4,0,1,12,2,1,2,55,0,5,0,2,1,0,8,0,6,0,11,0,0,2,1,4,1,2,6,7,0,2,0,1,2,5,76,0,0,1,0,0,32,0,5,1,0,2,1,17,18,0,0,0,7,13,0,27,0,1,0,130,15,1,2,0,1,1,0,1,0,3,64,0,0,0,0,3,3,0,2,0,0,3,2,1,2,4,0,3,35,0,0,0,0,1,0,5,0,8,0,4,19,0,0,0,9,24,1,6,5,8,2,0,0,1,0,0,34,5
"109","28 Jun",2,2,0,6,1,12,0,0,0,11,0,3,6,0,5,14,0,0,0,0,3,0,14,0,3,-1,0,1,1,0,0,15,0,1,0,2,2,3,5,0,1,11,2,0,0,0,13,0,6,0,0,2,33,0,22,0,4,6,0,5,0,0,0,0,25,0,0,19,1,0,16,0,0,0,0,0,2,9,2,1,0,4,0,0,0,1,0,-1,5,0,0,10,3,0,0,15,0,0,0,61,0,2,2,0,0,0,1,0,9,0,6,0,0,3,2,0,0,2,1,7,0,12,0,0,0,0,29,0,0,3,0,0,3,0,2,1,0,0,20,9,18,0,1,12,1,57,0,13,1,8,-1,106,2,1,1,0,0,3,1,1,0,0,48,0,0,0,0,0,5,0,0,0,0,0,1,3,2,1,0,8,22,1,10,7,0,0,0,8,0,-1,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,5,9,5,5
"110","29 Jun",0,1,0,1,0,2,9,0,0,0,0,1,2,0,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,41,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,0,1,5,0,5,0,0,1,0,2,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,9,0,0,0,0,0,4,0,0,0,0,7,0,1,0,0,1,65,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,7,0,0,0,1,0,3,6,0,2,0,15,4,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0
"111","30 Jun",0,1,0,8,0,2,4,0,0,1,0,0,0,1,0,3,0,2,1,0,0,1,0,1,5,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,8,0,0,1,0,0,2,0,9,0,0,0,2,0,6,0,0,0,0,7,0,7,0,7,0,30,0,1,1,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"112","01 Jul",3,1,0,1,0,11,2,0,4,13,0,0,0,0,0,12,0,0,0,0,0,0,15,0,2,0,0,0,0,0,1,11,0,0,0,0,5,2,0,0,0,2,0,0,0,0,2,2,0,0,0,2,33,0,11,1,2,0,0,1,4,0,0,2,0,0,0,3,1,0,10,0,1,0,3,0,0,16,1,2,0,1,0,0,1,2,0,1,1,0,0,3,0,0,0,8,0,0,4,53,0,0,1,0,4,0,0,0,1,0,8,0,0,0,1,0,0,1,3,0,1,0,2,0,1,2,22,0,0,4,0,0,32,0,1,0,0,1,0,5,7,0,3,3,6,38,0,1,0,0,0,136,0,1,0,0,0,1,1,0,0,0,26,0,0,0,0,0,4,0,0,0,1,12,4,1,0,0,0,1,30,0,14,0,0,0,0,8,0,7,0,6,1,1,0,0,21,11,0,1,0,1,0,0,0,0,0,5,8,0
"113","02 Jul",5,9,0,1,12,13,0,0,29,2,0,1,2,1,10,15,0,0,0,0,1,0,38,1,3,3,10,1,2,1,0,3,2,6,0,17,15,0,7,2,0,26,4,0,0,0,0,0,4,4,0,5,120,0,9,0,3,2,0,0,1,4,0,0,0,11,0,4,1,0,11,1,0,0,6,0,3,4,1,6,0,4,0,1,0,4,0,1,1,1,0,1,3,0,2,11,0,0,0,107,0,2,11,1,2,0,1,0,13,0,6,0,0,7,0,0,2,8,6,8,5,6,1,0,1,1,36,0,0,4,0,0,13,0,12,0,0,1,0,8,27,0,0,2,2,39,0,1,0,16,0,173,0,1,9,0,0,1,0,0,0,1,31,1,1,9,0,2,4,0,0,0,0,3,8,11,1,7,0,1,79,0,3,0,0,0,0,27,0,3,0,7,9,0,0,0,7,9,0,3,1,0,0,3,0,0,0,0,34,3
"114","03 Jul",4,1,0,10,3,14,6,0,4,32,0,0,1,0,5,14,0,13,4,0,1,0,9,0,10,4,5,18,4,9,0,16,0,4,0,4,5,4,2,1,0,3,3,0,0,0,10,1,4,2,3,2,110,0,19,0,1,2,0,9,0,0,0,1,15,0,0,4,2,1,6,0,0,1,2,2,0,10,6,5,0,2,0,1,0,5,0,0,0,0,0,10,2,1,0,11,0,0,0,19,0,0,0,0,1,0,12,0,5,0,4,1,0,0,1,0,0,3,24,3,0,13,0,0,0,3,50,1,0,4,0,0,10,0,20,0,0,0,0,7,14,0,5,27,0,39,0,0,0,0,1,133,14,0,4,0,2,3,1,0,1,0,63,0,0,1,0,0,10,0,1,0,0,0,0,2,5,2,0,4,20,4,4,10,0,0,0,13,0,0,0,24,11,0,0,0,2,27,2,4,3,2,0,0,0,3,1,4,2,3
"115","04 Jul",1,4,0,14,4,9,1,0,0,1,0,0,0,0,1,3,0,1,0,0,2,0,34,0,9,1,2,2,8,0,0,28,0,1,0,59,7,2,3,1,0,2,0,0,0,0,5,0,0,0,0,1,69,0,6,0,0,2,0,1,4,1,0,0,13,0,0,4,1,3,12,0,0,1,0,0,1,4,1,0,0,5,0,0,0,2,0,1,7,0,0,5,3,0,1,1,0,1,0,47,0,0,0,0,1,0,9,0,1,0,6,0,0,2,4,8,1,0,6,2,0,0,0,0,1,0,12,0,0,3,0,0,15,1,10,1,0,0,0,5,6,0,0,16,2,28,0,20,0,7,0,107,4,0,1,0,0,9,0,0,1,0,81,0,0,5,0,0,6,0,3,0,0,7,1,0,3,4,0,4,31,0,3,5,0,0,0,13,0,6,3,15,3,0,0,0,0,6,1,0,0,0,0,0,0,0,1,3,0,1
"116","05 Jul",4,14,0,1,8,19,3,0,8,6,0,1,3,0,3,15,0,6,2,0,2,0,31,3,14,5,16,9,1,0,0,21,0,0,0,34,23,6,5,0,2,13,0,0,0,0,2,2,0,1,4,4,117,0,18,1,3,4,0,6,1,5,0,0,8,2,0,3,1,4,12,1,0,0,0,1,2,8,0,5,0,15,6,1,1,1,0,0,7,0,0,15,8,0,4,10,0,1,10,78,0,2,6,1,2,0,7,0,8,0,3,0,0,4,0,22,1,7,15,7,0,14,1,2,2,2,29,17,1,4,0,0,13,0,5,0,0,2,0,8,15,0,2,12,6,56,0,22,3,3,0,263,30,3,35,0,0,18,1,21,2,1,71,0,0,0,1,2,6,0,12,0,0,3,2,0,4,4,0,0,20,0,1,29,0,0,0,10,0,17,0,11,0,1,0,0,1,8,0,4,0,2,0,1,0,0,2,0,50,0
"117","06 Jul",3,2,0,5,0,1,0,0,0,1,0,0,3,0,10,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3,6,5,2,0,0,3,2,0,0,0,0,42,1,0,0,1,32,1,0,1,2,4,0,0,0,0,0,1,1,0,0,1,1,0,6,0,0,0,0,0,2,2,6,1,1,4,2,0,0,5,0,0,4,0,0,4,4,0,0,2,0,0,0,15,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,3,4,0,0,4,0,3,2,0,11,9,0,3,0,0,1,1,11,0,0,1,0,0,3,0,0,2,1,8,0,4,0,1,2,50,1,1,1,0,0,3,0,0,2,1,14,0,0,0,0,0,2,0,0,0,0,0,1,0,3,1,0,0,8,0,1,1,0,0,0,4,0,0,0,0,1,0,1,0,1,4,0,0,0,0,-1,0,0,0,0,0,47,1
